USGS	06024540	1999	01	20		
USGS	06024540	1999	01	21		
USGS	06024540	1999	01	22		
USGS	06024540	1999	01	23		
USGS	06024540	1999	01	24		
USGS	06024540	1999	01	25		
USGS	06024540	1999	01	26		
USGS	06024540	1999	01	27		
USGS	06024540	1999	01	28		
USGS	06024540	1999	01	29		
USGS	06024540	1999	01	30		
USGS	06024540	1999	01	31		
USGS	06024540	1999	02	01		
USGS	06024540	1999	02	02		
USGS	06024540	1999	02	03		
USGS	06024540	1999	02	04		
USGS	06024540	1999	02	05		
USGS	06024540	1999	02	06		
USGS	06024540	1999	02	07		
USGS	06024540	1999	02	08		
USGS	06024540	1999	02	09		
USGS	06024540	1999	02	10		
USGS	06024540	1999	02	11		
USGS	06024540	1999	02	12		
USGS	06024540	1999	02	13		
USGS	06024540	1999	02	14		
USGS	06024540	1999	02	15		
USGS	06024540	1999	02	16		
USGS	06024540	1999	02	17		
USGS	06024540	1999	02	18		
USGS	06024540	1999	02	19		
USGS	06024540	1999	02	20		
USGS	06024540	1999	02	21		
USGS	06024540	1999	02	22		
USGS	06024540	1999	02	23		
USGS	06024540	1999	02	24		
USGS	06024540	1999	02	25		
USGS	06024540	1999	02	26		
USGS	06024540	1999	02	27		
USGS	06024540	1999	02	28		
USGS	06024540	1999	03	01		
USGS	06024540	1999	03	02		
USGS	06024540	1999	03	03		
USGS	06024540	1999	03	04		
USGS	06024540	1999	03	05		
USGS	06024540	1999	03	06		
USGS	06024540	1999	03	07		
USGS	06024540	1999	03	08		
USGS	06024540	1999	03	09		
USGS	06024540	1999	03	10		
USGS	06024540	1999	03	11		
USGS	06024540	1999	03	12		
USGS	06024540	1999	03	13		
USGS	06024540	1999	03	14		
USGS	06024540	1999	03	15		
USGS	06024540	1999	03	16		
USGS	06024540	1999	03	17		
USGS	06024540	1999	03	18		
USGS	06024540	1999	03	19		
USGS	06024540	1999	03	20		
USGS	06024540	1999	03	21		
USGS	06024540	1999	03	22		
USGS	06024540	1999	03	23		
USGS	06024540	1999	03	24		
USGS	06024540	1999	03	25		
USGS	06024540	1999	03	26		
USGS	06024540	1999	03	27		
USGS	06024540	1999	03	28		
USGS	06024540	1999	03	29		
USGS	06024540	1999	03	30		
USGS	06024540	1999	03	31		
USGS	06024540	1999	04	01	300	A:e
USGS	06024540	1999	04	02	250	A:e
USGS	06024540	1999	04	03	250	A:e
USGS	06024540	1999	04	04	260	A:e
